index,business
44863,0x809ae42929f907df:0x913b81a828f83970
44864,0x80c296d3b46a1689:0xafa98a471f29dda5
44865,0x80c297227e1f6397:0x5de0f9571dd69847
44866,0x80c290be8cb7d8cb:0xced0cfd1de5c8f15
44867,0x80c2bb5da88834ad:0xa1f38600c977e710
44868,0x808580915320979b:0xe1e108dad3e9ff15
44869,0x8085807ba10463cd:0x964e95d7f071639c
44870,0x808f7e40b0d7a767:0x94701438766f3583
44871,0x8085809aa36a99cd:0x27eb0d969a136437
44872,0x80c2da1b27911c21:0xd91e521b8510a660
44873,0x80c2dbbab3da0891:0xe2cd338a6d857ebc
44874,0x80c2dafb9ae4e323:0x6d26f8b802e7c295
44875,0x80c2dba5604fc0d5:0x1f9d4b24ec0929c6
44876,0x80c2dbdb1b15d4db:0x35d806aad210c5df
44877,0x80c2db57515fea2d:0x2a51a3300dd3a843
44878,0x80c2dbd62cc270b3:0x89d248a748d372bb
44879,0x80c2dbe3f210c8d1:0x4864580d12913334
44880,0x80c2dbecdba05edd:0xf117d20afd4fdfd6
44881,0x808e33d614387587:0xa05fbc97ef586ce4
44882,0x808e2d692911db13:0x52459f3a961d33f6
44883,0x808fcca243108c43:0x4deae50644753a9b
44884,0x808e2d743818d959:0x311b100d17b9c497
44885,0x808fcda01977b583:0x25b7882e15978ac3
44886,0x80851421e98717e1:0x32711012c82de447
44887,0x808514164e673781:0x6361b031a21c744c
44888,0x80851662d360b335:0x395a5129cfdc320
44889,0x808515380715c6eb:0x5bfa6929836b131b
44890,0x808f95c495f4a2a3:0x94a00adc075bd991
44891,0x808515a347c4c9e5:0x52c07f49832154b0
44892,0x808513b4e74f5d85:0xeee9cefca8695821
44893,0x8090cf0c3b220c0f:0x95aa0ec8a19724a4
44894,0x8090cbf49da51c97:0x39defdac07ccf866
44895,0x8090cbf5eec3f2a9:0x5de4fbf6ef294229
44896,0x8090cbf4c6453969:0xe43fa01275f27f6c
44897,0x8090c5ce24f9c693:0x2d5ec4cc57e2886e
44898,0x8090cf0c6de30d4d:0x4f74d546d05bffc8
44899,0x8090cf7316de2ced:0xf4d9c63963bf33d
44900,0x80c299ac51e77041:0xfc4f458067a5d8d2
44901,0x80844e124b612f1d:0xf3782dec65fc2af4
44902,0x80d953543208dc9b:0xef026bf159280532
44903,0x80dbfe3d5cecf6db:0xa307a7f521765425
44904,0x80d957bcc9ef4989:0xd10f3c9b513ddb12
44905,0x80d957020b0800e7:0x197cde66369d0325
44906,0x809add84a8b4ef77:0xdcba6f001a09bc25
44907,0x809ad8a1ebf44691:0xa8732e8a11efbcf0
44908,0x809b1f8d35619cdf:0xf2d47fb2d40557f8
44909,0x809ae4554be52f97:0x178dcf9ec7e86ee4
44910,0x80dcd7afa051fd7b:0x51c0bfb31b99f34a
44911,0x8082d8e7e2d3fa4b:0x782c60f5fc027811
44912,0x808327b09ff875cb:0x1502ed3366a51e6c
44913,0x8082d87a448ca319:0x67fce2f60b081523
44914,0x80832896419bdf4d:0x18d36d57c3177418
44915,0x80ce3b4c1e83cdd3:0xb3069a57f1cd04ac
44916,0x8083270b1967b567:0xb9f696ee2443f12f
44917,0x808327b0baac0cb7:0xc109102ec42e1a
44918,0x809b210cab4e8fad:0x8b63edfcc04425ee
44919,0x80945e219853e8cb:0x257f8e36b24cb035
44920,0x80856651ffb1ba23:0x1f509bbfe0458170
44921,0x809ad63eeb2ec02b:0xb4f69894208a3602
44922,0x809adb2f387b2e29:0x4f3110e4b7820cb2
44923,0x809c69760f123375:0x72263761d9bcab79
44924,0x809ac66b1fdba843:0x6bb20ecea59bc0f2
44925,0x809c6bd6c17ea577:0xe4c103cd978a77c1
44926,0x809ad132cd16bef9:0x8c41aa8ae464180d
44927,0x80dcdf41ffafcfcb:0x9d65719c1f7fdf9
44928,0x809b2b34ef5017d1:0x275e560723f0edb4
44929,0x809b29c402830793:0xc5b87a20bd8757bd
44930,0x809ad19ff8a27f83:0x401e9589ba8fbbc5
44931,0x80dc7537e35604a3:0x2a75eaa5cdabe228
44932,0x80db8aa8733041ed:0x92fd2934f528c965
44933,0x80dc0b27e6670fb9:0xbbd1f1aebe66725b
44934,0x80dbf5511defecd9:0x186aae93eb2a5d00
44935,0x80dc76bdfca41def:0xf5cd6e1d68c27df0
44936,0x80dd27a469859a73:0x2555b85f9740b2b
44937,0x80dd2bcdb665a5ab:0xca9a1fdc6cdcaec3
44938,0x80dd2da9512803b3:0x5855809d209ac873
44939,0x80dd3189bbe45f95:0x5d30d1b1a8feff61
44940,0x80dd2728a5ecb62f:0x37556800e9536ca2
44941,0x80dcd5e7d75d4513:0xc6bac20fca652e20
44942,0x80dd2bdf2d075d5f:0xa0f76c717ddf6d23
44943,0x80dcd7e5a7e3218d:0xa28e25e6ea71460f
44944,0x80dd2993dc4545cb:0xa66519fbb12eee9e
44945,0x808f96cb8aa988bd:0xa7f1d2eecb171de0
44946,0x8085b6a763923b0d:0xb452e93d68ed4fef
44947,0x808f873c298f3f61:0x10cbcea683821416
44948,0x808f96b103af794d:0x6382e8b4726c7d99
44949,0x80c2b93164cb2d0d:0xc49651cbb89ec890
44950,0x809b222752fa17e7:0x10e65d8a7c656c96
44951,0x809b2037d982ad8d:0xce52bf1d7ded6cdf
44952,0x809b3d2d397c63dd:0x4b1679693c00c2eb
44953,0x809b3d294d693809:0x5e82a87bcb9133e0
44954,0x809b1ff24c072065:0x2b9ed0a0d9137538
44955,0x809b3d2eb5597ceb:0x9d103b2e03fa4a1a
44956,0x54d2eccb83025b43:0xbb73878b14817009
44957,0x80c2b3ec8a33ac47:0x90587f205d983c16
44958,0x80c2b9670a44a0d7:0x89cfb823c90e52fd
44959,0x54d2ed3087464343:0x9fdd17e3b8c2ef5
44960,0x54d2ebc56cc12be9:0x970fda727b0b8bba
44961,0x808de4fb8782218b:0xb4bc5fe5578aafa2
44962,0x80c25b74fb9c5dc9:0xbede314425a56f04
44963,0x80c25b1c020a0731:0xf807f6982d4d4a44
44964,0x80c3b556b7dedba7:0x742d6f2a4f0032c4
44965,0x80ecc5429e526df9:0x8b8748298b824311
44966,0x80c25bc770232669:0x2800e5f6d8dc6809
44967,0x80c1f7ceb7bcb7db:0xb9a2b6582845bb97
44968,0x80c2438933a6887f:0xf364e180a755e6e9
44969,0x80c25b7d8c4fb0db:0x520c9e72140126b5
44970,0x80c2c68e00e1e6b7:0x9220563e89962cc3
44971,0x80c2c67d425c8be9:0xb4d286e0dfdd0792
44972,0x80c2d903f8e4d09b:0x95e8c6cd774f3e1b
44973,0x80e9a539d1eecaef:0x49807ccaa0b5c14
44974,0x809a576027bac3bd:0x3f5863037b6ff968
44975,0x809af75995454e31:0x655ba55cfffbb058
44976,0x809a5711a3c6b279:0x580394f399c10dac
44977,0x809ae50106b4f267:0x3583d4e632b91a91
44978,0x809afbcdd1ae6391:0xb79fa7c869e3ef95
44979,0x809ae52ace67d965:0x65028ca0089a0060
44980,0x808437bf5c7b5c91:0xc65e75a41f2343da
44981,0x809ae356bb1b12a7:0x1a842daa8b54c870
44982,0x809a514e8a6008fb:0xf20baf0900266910
44983,0x809a51840592519f:0x1220f60901ba5aef
44984,0x80eccd9d9c0b68c1:0xf4602838162e1c5
44985,0x80d959b2665454cb:0x73ebb1c8abd6ab66
44986,0x80daf9a342876ed3:0xeb3d7f40a85ee132
44987,0x80ec147d2833c153:0x6b8fb3bfdd883001
44988,0x809269e7c16629c5:0xa0b2784b28f841c5
44989,0x8091e3a29af9f743:0x97e69ac248111238
44990,0x808e1b519a2153d5:0x2f0d575cbe5f19e6
44991,0x808df7de064150db:0xb002feb678f2c222
44992,0x808de615297040ef:0x77768822bed1a385
44993,0x808e30502d64e6e3:0xab206855af1332a0
44994,0x80905392967fbc67:0x9d0bed0496a1a6e6
44995,0x809044429db077bd:0xa7dab0024931e75e
44996,0x8090543ed3333f59:0xa82a8adf93faa6af
44997,0x809106fd73e6886d:0x25850f0680c428a9
44998,0x809ae4292a01666d:0xfd8629e71af4432e
44999,0x809143c050e405e9:0x8aa85848d6e17d3c
45000,0x808580d698882687:0xe98bcee74f8cad71
45001,0x80dd266a395dcefb:0x4fdf0257926184b0
45002,0x80857dd73116d167:0x6567087bca40277d
45003,0x8085784f77485731:0x83b618d3a95fcd2e
45004,0x808580f4676ebb27:0xb926d44bcae9c62c
45005,0x80900d6ffc38e193:0x97942b7375f9b3e2
45006,0x8085871da9878cff:0x7808738adc5c3d78
45007,0x809b5abcbc776cbb:0xc986cabfadb70d4c
45008,0x809ad6066119d007:0x4661a38a444717b
45009,0x809b29de502febef:0x2fa1d9b94f545d3f
45010,0x80c2c98f68c9f061:0x81efd53764d33a6d
45011,0x80c2c916ce898101:0x60fa427d04b481da
45012,0x80c2cc18fc3cd307:0x475f0b1a20c37581
45013,0x80c2ca88052a461b:0x62ed464cabb76381
45014,0x80c2ca2077f781cb:0x333d154bff121f10
45015,0x80c2b7402b415d31:0x4da6f37475691cf7
45016,0x80c2cc08d22404bf:0x706f323f3d7d3ac1
45017,0x80c2b4a7063ebde1:0x557813f8a8370a22
45018,0x80c2b5f0e00e9ead:0x53f2ae293c261c5d
45019,0x80c2b5f0537220a5:0xa1d76c51e1dcf9fb
45020,0x80dd331d36fe631f:0x6ebed61a522805f4
45021,0x80c2bf37700ed26d:0x64d6a65caeeb3a31
45022,0x80c2cb6a94457153:0xac13c7bda038e763
45023,0x80c2ca2230d39951:0x1840d84c698e5d14
45024,0x809ac8b93871f44f:0x545a013592765f97
45025,0x809ad6cd2586af87:0xe670dc7f32918b3e
45026,0x809acfc7e732949b:0x4e9af7643a5745dd
45027,0x809aed6ac0228887:0xfe148fc7ae447372
45028,0x809ace45ec3d1833:0x9cfd7de4ad6b01b8
45029,0x80900c2c24f1cb53:0xaaa12e852e6a083b
45030,0x80901298c6e0ce09:0x7cc9752bdbe77388
45031,0x809ace45f3759fb7:0x19afc3b43fe2e43f
45032,0x809ac74389a0d2e5:0x7a2c6330217b917
45033,0x809ace1a014a68a1:0x39cca27c719c5548
45034,0x809ac56f46b88177:0x498e2a74814514
45035,0x809ac36deaa8015d:0x61a8ca937f82184d
45036,0x809adc3fb7a72627:0x29c688ce8aa0f0fa
45037,0x80c290d1f054f475:0x7b50fce2f97828f4
45038,0x809ac76b165a61ab:0x9237d45793813c81
45039,0x80c2971aec693241:0x7ea701b99d81fc50
45040,0x80c29722746b303b:0x5c5760771c17115f
45041,0x80c290b9ae02dd0f:0x31cca1aba8030717
45042,0x80c294267abcbe0d:0x7598aa31144d7dbf
45043,0x80c2970521a3c065:0xa1498a417885c82
45044,0x80c2972d20355439:0x80d727f868f9240b
45045,0x80c295d70d1ab903:0xb74e635dae85f1df
45046,0x54d2ecf3afee95e9:0xecad24d076519b5
45047,0x809bde358006f317:0x1beeedcee3cfbdb6
45048,0x80d95480dea56eb5:0xa6804ab110d861c1
45049,0x80dcb051d67da5bb:0x2413fae20cb3279d
45050,0x80dbe207b0b91f21:0x9384af0d31369acd
45051,0x80d95976182f3e6f:0xfdd63a960e1fac0b
45052,0x80843e768d9f26f3:0x631fe5d8ee200426
45053,0x808438003f9809e3:0x3615f892f9b3f29f
45054,0x80841004a8b7fcd9:0x7faf8ceacddb9854
45055,0x80841736ad840ddb:0xfa9c5244f661d9ba
45056,0x80dc092e93e6fd4d:0x57c6b76a9437e175
45057,0x80dc718e8a780755:0x5bcf1301729dddf3
45058,0x80dc0b8ed97d9bab:0xc324ca503f0c5068
45059,0x80dc0b550b1715f3:0xf6604f490647dc73
45060,0x80dc0c1c4c2adc2f:0x5c24ba8b906c93bc
45061,0x80dc0b8c685ee9c1:0x2f1fcbdd013cade8
45062,0x80dbff4ce5d5a8d5:0x5aa0ebd5978faff2
45063,0x80dc0b7f69a247cf:0xb5f715b4e95188c1
45064,0x80dc0bf2c2ce87f1:0x7c3ac944ebd1efa
45065,0x80d959c9c981cfbd:0x46b744a8ad38520a
45066,0x80dbe8a8bac59057:0x115133e20cf6fc96
45067,0x80c32d6492f6cbe7:0x1cd23a2c54e0c1ea
45068,0x80c32d978512be51:0xca478136d6522fc8
45069,0x80c3283de06d9571:0x8be4e6350fe916bf
45070,0x80dd4a5bbbf92be5:0x2e1ea6da6755ff29
45071,0x80c2db7de9dfc0f1:0xc9c28bf5bcb5748
45072,0x80dd4a0dd80245cd:0x467a8ce7b01d55e6
45073,0x808364920b2b3479:0x57316f4c8dc5a165
45074,0x80c32d64a51b23a9:0xacf6fbf6095ebf09
45075,0x80dd49e4fc0cb653:0xf551351d3aa9d277
45076,0x80dd4af40e155b8d:0x44016b93888a4661
45077,0x80c2c79852245659:0x96f862fa243889b4
45078,0x80c2bf50db6baf13:0xdafa25383e0dc374
45079,0x80c2c799097d0e59:0x9b0db4f3323e0a26
45080,0x80c2c8768d4436fb:0x9941bfb2f0aabc06
45081,0x80c2b8a067a63129:0x3a9f2973f230ae87
45082,0x808580840a7063e3:0x5f72b95b9da81e75
45083,0x80940be95236273b:0x2750d4c4ee9a995f
45084,0x80945f2cf9071e29:0xae12bfb36e50a402
45085,0x8094f59bee5d087d:0x406c4e5650436b3a
45086,0x8094f8f8b6d83695:0x4ca4f5a511411784
45087,0x80944287d33722d9:0x707df8f45c21ea73
45088,0x8094f59cbf5f0ff3:0xe334cdd780216e96
45089,0x8094f84678953dc1:0x1d94d2432bddafa5
45090,0x8094f59a2c8e4271:0x38c6a7c60d854427
45091,0x809458db4b12c813:0x58c7e34896a08680
45092,0x8094f07db71a668d:0x6e52d85a06e154d8
45093,0x80945c80a6da6c39:0x2544da98e12c2aac
45094,0x8094678d9888cd13:0xd328a5f4d649515e
45095,0x8095c552a374b703:0xedd19108e623460a
45096,0x8094680c45453d63:0x6b112a9d57d63e92
45097,0x80dd2be0d05dea1d:0xf605987e14afd5c9
45098,0x80dcdf18f668bb79:0x8d9a169673b8ab2e
45099,0x80dd216a7228750d:0x4a6fa35229f087d4
45100,0x80dcdf18f1247335:0x1ecf9cce6e6165e
45101,0x80dcdc21d7f05381:0x9dca96271248d47c
45102,0x80dd2149f5602abb:0x480c93c9c1f6e993
45103,0x80dd21b3fe2bd84b:0xa8096058637e20bb
45104,0x80dd2136c5ba4853:0x35feb965515b5ce
45105,0x80845a7960bbe087:0x7d5b790b64ef2bbe
45106,0x80d9551a750746ef:0x50fae0ca5e73f591
45107,0x80d95648771567c5:0x29f55df49c765e2b
45108,0x80d95806e0653f17:0xa78a6619b02882d1
45109,0x80d959c9ef1cc553:0x362cb2a5ab5605b3
45110,0x80d95a65b8831229:0x9c5bc31df1f5542e
45111,0x80d95a0770bc935b:0x1922af6b3e658ad9
45112,0x80c2baceb3707389:0xe64e2be926d1f7dc
45113,0x80dcde9dae9fd1b9:0xe599181b00d4f4ef
45114,0x808fc9cedb6958cd:0x9404d9592e95d2c1
45115,0x80e852c4a3883909:0x8afec639284dbee8
45116,0x80dd4a5b773ee677:0xc864251f07fb8181
45117,0x80e9ad1846011755:0xce6aba1142cd07b4
45118,0x80e84d4903d82d31:0x5a326af38908d14
45119,0x80e84c51366d46a9:0xe7862e209819ebd
45120,0x80e8361e89a0ea79:0xb073b1e620ea80e1
45121,0x8090c5d1a14149db:0x2a7c0f670185c84c
45122,0x808fe72b9a033a07:0x602f54534f4ae837
45123,0x808fe7ac48d29717:0xac2289e7ddd8ca70
45124,0x8090c5c8ed0f36c9:0x9c698573291f9945
45125,0x80858737baef984d:0xc7c38c035243aa79
45126,0x8090c5d1a29049ed:0xa67e4c3cc0658130
45127,0x8090c5943efaf617:0x98a58e9d36bef5af
45128,0x8090c5944b86d751:0x2e1232e7a5618b72
45129,0x8090c46e35b6200d:0x4246395883c44f42
45130,0x808fbb5ebaa8ab3d:0xa2bfeb56d3b9c3ec
45131,0x8090c5d1c5f2e995:0xc1bc963d3504b363
45132,0x8090c5d1687115e9:0x337e2307beab4969
45133,0x8090cf626fede15b:0x10a2daa7da79adee
45134,0x808fe7163708bc67:0xda17af2ea83a413d
45135,0x80c25adcc84876c7:0x48134c526b993e96
45136,0x80c25ad3357861d9:0xbc19183390f48fe1
45137,0x80c2c7cff9a3007f:0xf7a1d3b2cee084b4
45138,0x80c25afa9ed24215:0x7694c6521bdf6107
45139,0x80c259bcad06bdb1:0x5426d602e77f05a0
45140,0x80c25afaa923c815:0x26d50798673470fc
45141,0x80c25ac8ccef393d:0x903c0126d5a865d7
45142,0x80dcd600039294b3:0xf0bdac260adf0318
45143,0x80c2d3bdcf3b080b:0x1336bec3596e9946
45144,0x80c336b352ee1135:0xf2979296a99d9a70
45145,0x80c2d7d4e3be9fef:0xc904bbf12cabe8d2
45146,0x80dc9c12615a6e75:0x87c16a1247d84377
45147,0x80dd2bb6c332ad67:0x2d9b3510363060e1
45148,0x80dcd5f62e2d87d5:0x556514e94e01126
45149,0x80dd28e0524d2123:0xe36033e64b1e0b10
45150,0x80c2db7d916fdadf:0xfa962e9067ba248e
45151,0x80c2d4d7f2e84de9:0xdf833dd1f34a3767
45152,0x80db2a6a326f5131:0x8d5a85cb41b7545b
45153,0x80dac796d580bf35:0xf1fd33ee48397d9e
45154,0x80dac7acfcbc5937:0xc25cebb5f822bcde
45155,0x80dd286fa2ce12e7:0xe52f53b49c385ef7
45156,0x80c2bf54493b1789:0x7039a7501584eee7
45157,0x80ea439e5523bee9:0xb5332704bdd2a313
45158,0x80ea43ad17a1adf7:0x4451346607cac240
45159,0x80ea430d8c2fe7bf:0xba9946e9e0da57ff
45160,0x80e830bba8ed0c1b:0x66b57f1cc571097f
45161,0x80ea44868965efe1:0x91bc5eb74d3b8232
45162,0x80ea43ad05486a95:0x20b1b94a6caea3d1
45163,0x80ea43e47ac33a7f:0x9eadd7b5a90159d4
45164,0x80ea417a51efb36f:0x76f4ed1fad5acfe
45165,0x80ea430de56065f7:0x2da8837abec033f1
45166,0x80c2ba665f94b3f5:0xd54548da8b67ec31
45167,0x808580f993acb2a5:0x760da965fcb6df08
45168,0x809ae4109d28a99b:0x135cf5131e07ce76
45169,0x809ae0a7c2aed213:0xbb66e2ebb2b4b206
45170,0x809ae41afadef125:0x9597fe595db07a92
45171,0x809ae416973e2183:0xbb4409c9ee0ba1f0
45172,0x809ad645e337d871:0x7465276f2baf737e
45173,0x809ae5090464a43f:0xbfaaadeecb8ed69a
45174,0x809add1364a78649:0x719ab7c6ae109fd4
45175,0x809ae41098ab32ff:0x944b57bb74ef6d7a
45176,0x80dc03e40c6721ed:0xd81053be878526e9
45177,0x80dcdf19609edfa9:0x20266e98f1221ae
45178,0x80dcd89cbbd80007:0x9d6bd831283fb22
45179,0x80dd31396a112821:0x95e4c0d59a6be2
45180,0x808581ecb0fc280f:0xb3308630af1baecd
45181,0x80d954e14d6c8833:0x4b9d11dbcabdd489
45182,0x80d95502777566b9:0x7e608d6070e6bb5f
45183,0x80dbf8e158262e27:0xf29feaa605eb53dd
45184,0x80dbff96b4a49c89:0x621094fed7a8f81a
45185,0x80dc721aaa1d9941:0x79e803c26190ec38
45186,0x80db7e38e6fe3bfd:0xa8d436d27016d0a5
45187,0x80dc734da83d7e8b:0x1aa7cc2bfc968c7f
45188,0x80dbf8e15828788f:0x67b26a43091d3a6
45189,0x80dc732a2f9deac5:0xcbaaa39636de7308
45190,0x80dc01c9ebec44f9:0x28dfeb048dc06886
45191,0x80dbffe9416e4517:0x4bcc89bae47e9c17
45192,0x80dc0071b448c6ad:0x42091f505396f68a
45193,0x80855650eefdb64d:0x256c589e9b04ee98
45194,0x80ea6829dd5ddb7b:0x3475aebcba93e9d8
45195,0x80ea4282f57d9079:0x3d5dd041fe1b36ad
45196,0x80ea69ff85f48701:0x5ce6c0c32548b9c1
45197,0x80ea6c094104e91b:0xc9ebe44c0a4440d8
45198,0x80ea69ccbe98397f:0x3b2f424faa42af68
45199,0x809b21ded3f66a5f:0x5dd4a60c880840ec
45200,0x809b05329276aed5:0x1d7e2edd35e0ecd4
45201,0x809b5351f719f65b:0xd65570cadfbfbec8
45202,0x809b1fd6923a9689:0xae9a158be1e81a74
45203,0x809b22275fb2eddb:0x274ee23f6c9766
45204,0x809b2226e356db95:0xef48ba5fdb2ed816
45205,0x809ad928044a5afb:0xd2d7671b78445673
45206,0x809ae6975e82b2dd:0x6866150e0d9c92ba
45207,0x809b1eb552509dd7:0xe2a10ee073b67872
45208,0x809adee9ac6f1bd7:0x7bbe85e7e2eb3753
45209,0x809b21d3eb5cc305:0x6b57ef9f0af455af
45210,0x809ae47e26fd97e7:0x888b123fdd764a02
45211,0x80c2ca9bb1c5fc51:0xb2150f1607ad7e57
45212,0x809ae1f6388575e1:0xefc82e60f00a8f8e
45213,0x80c2c0fe7c51860b:0x84c9b603ab353a4b
45214,0x808f7e73a7251bc9:0xbbeb8758bb5e18a
45215,0x808fb6d7ad502541:0x9a7b9ccdf51f2112
45216,0x808fc9acccc39dd5:0x95161552fb068aef
45217,0x808fbb427d478ab5:0x32ec4ff1e396654d
45218,0x808fc90cc6cab2d7:0xb24d1572b25df7b1
45219,0x8094c0991b7f8047:0x5b9c820830f1c2fc
45220,0x8094c382827d28b9:0x8ab71368178a1b6d
45221,0x8094c74e3f459af7:0x683f77aa17cbd678
45222,0x80ece1ac47a9410f:0x18a63192cf7a8a8f
45223,0x8094c0b9b253337f:0xef248cf9cf2881f3
45224,0x8094c084dde5a33f:0x7155f97afcc05ccb
45225,0x80844a7d5a47f421:0x49af625ed136df35
45226,0x8094c09c9e75920f:0x31085a1a362ca738
45227,0x8094c383e4de37e7:0x6d9ab63ed9565605
45228,0x80db02dc6249ddf9:0x1f79df250540e74d
45229,0x80dcdf86977db861:0x178dd4857291e5fe
45230,0x80dafd3ba4dce1f7:0x6b243aa3d5c02d14
45231,0x80db02d878891b0d:0x767b63536981e401
45232,0x80db1d2c2f37cba3:0x49fab00364d8763b
45233,0x80c2dbe2d1ba9ff3:0xfc9f4860feb094fe
45234,0x80c2d96a2101f8ab:0x4da14cea4fcf47e5
45235,0x80dc720fbf395555:0x158bdde42762f09f
45236,0x80daf91c9d14316b:0xed72cf80a51146e9
45237,0x80dafd6f9862c417:0x70d95b3ba7836a3c
45238,0x80dc721a1e70bcd3:0xfd6c208ac8a614d0
45239,0x80855f12605c4a29:0x54cf69c5808227d6
45240,0x80c2c1176d189a23:0x985066d8c5faf8f0
45241,0x809ade9ed12ada81:0x7e2acc05773e980a
45242,0x809adee92f3e5cbd:0x65a21c3bc5b0170e
45243,0x809adf0356b5e34b:0xbb9b319be446de3e
45244,0x809add6d20702411:0x897998fa32e12677
45245,0x809adffab4c95c19:0xc9b665b84c547ee
45246,0x809adf1e2fc78871:0xb2f5f9dc733298b9
45247,0x809adf379015769f:0xb915817448b8b07b
45248,0x80c2c92171e0ce5d:0x631200b1c81f584d
45249,0x80dcb237a4b16a51:0x3099b13c220eb939
45250,0x80dcd74d87ded347:0xd2b9823af6ce5102
45251,0x80dcb5a321287d81:0xa61ec0f3cef41c6b
45252,0x80dcb0d3ecd50ae9:0x8c8ca24685c5ea7a
45253,0x80dcb3a27bb25691:0x410c785413acdba8
45254,0x809aa016b1518dcf:0x9d403a68b007c410
45255,0x809aa014660b8857:0x7014ef632127fe0b
45256,0x80d957614db11fe1:0xa3c0338ac30fd807
45257,0x80ecc2938b4b0eab:0xb622f10217190035
45258,0x80c2c005046196fb:0x8f3a7bba8f37bce
45259,0x80c2c71d33827323:0x25b8bae70a3e2805
45260,0x80c2bf38cd582ad5:0x19fc981d926c868
45261,0x809b53462e01e9e9:0x5a3b0112b497d403
45262,0x80dce5ae5713f169:0x70270cc946eedf52
45263,0x80dcef528fe89e1b:0x683b5980885c1b41
45264,0x809b53745c32513f:0x512a76b0c9b1365f
45265,0x80dcf10dc1435c81:0xd114acd9b1dfef23
45266,0x80dce8300f8dc7c1:0x30bb574eca764899
45267,0x80dcdeeb483c0603:0xb66c3aabf4217177
45268,0x80dcefbd8b966b9b:0xb8b70d616fbb16c1
45269,0x80dce50c96088d7d:0xcd3d1c1dabb460cc
45270,0x80dcef4d72c7f091:0xca77d580fa5d3e65
45271,0x80dce9aaaaaf35c3:0xc010e1d9a44aee1e
45272,0x80dce867df154b51:0x1d1ab35481a1a620
45273,0x80dc08b477929c53:0xe8cdb22de1bbdd43
45274,0x80c353e936461af5:0x9bcef2282c7d57e3
45275,0x80c3552e3d221fed:0x695618c31e38d6f7
45276,0x80c354aeb6a8bea7:0xb07436ff57eef3b0
45277,0x80c3366cfb7b3ec5:0xbea0c7e231bc855a
45278,0x80c3535d573b779f:0x7a14af40635d4233
45279,0x80c3535d4fd9fafd:0xa5790e91057ee0f5
45280,0x80c35343379c791d:0xd27b1524e5b6e2a0
45281,0x808fa39f1581fdb1:0xd5da1d89556e88ab
45282,0x808fa1ffc1089a75:0x63b0f35057cb03a5
45283,0x808f7becc9d79117:0x59a5b6f4a7e21574
45284,0x808fa215a3438b61:0x3790be515ceed4ee
45285,0x808fa21a31938ca1:0xe320764dd7d66e7e
45286,0x808f98a5f1e6ae45:0xdfd7b72333f6bacf
45287,0x80e835fd46a23ff3:0x18fff232736b9648
45288,0x808f9f02bcd8fdff:0x482b712f36a5a57
45289,0x809aad5d44956a31:0x2a51969d65871727
45290,0x80d94cf636ed0ddd:0x5946a7def1908ba5
45291,0x80d94dd5b4559245:0xd126c7be69cc861c
45292,0x80d954e1a83b1dfb:0x27074ac99e0324d4
45293,0x80d94e8890159e49:0x94662bef0829a6dd
45294,0x80d94e07f6597569:0xe277749ee9968cd9
45295,0x80c2595cc97ebd45:0xb313949e88d66340
45296,0x80d7673382507323:0xd2da51412091acb3
45297,0x80d94ddd90ce393d:0x8be1d8c5b068697b
45298,0x80c25828e6cef3c5:0x188072530da94470
45299,0x80d954b0c3782b39:0x8b97f6d881ef894e
45300,0x80d94e457518b511:0x58b7ee474b53f47f
45301,0x80d94cf725c3a9f3:0xca82b91b29356f14
45302,0x80deaa587200dcbf:0xed7824e66c02e074
45303,0x80deab037b1d202d:0x1d97700a91f3f7e7
45304,0x80dc0b8ecebdbbf1:0xe7c178a07f7b32f9
45305,0x80d9534e7bc93f89:0xa4e92b892ddf1f38
45306,0x80d94e88db1d88eb:0xc00a2b637027d0bc
45307,0x80c2599a7456b11b:0x3726d1152895c8b9
45308,0x80c256247d6c8995:0x53d42dae6ccca566
45309,0x809467af1f7ea565:0xb365c48a4a156bf0
45310,0x80946654d2437eab:0xfa540f5943d0d1f5
45311,0x80946705dac421ad:0xb725a806f80cf841
45312,0x8094670dbf1eea35:0xf5871461f23b6263
45313,0x809466c1f442f1ff:0x76876fd03fee5f5e
45314,0x80c29772829430ad:0x36186b3041fc24c
45315,0x809467ae2e77fc09:0x6221190271cba774
45316,0x80945d2ff8bfaaf9:0x10982ee924de136e
45317,0x80c2be1474264d03:0xaf5e479bf26f0ca9
45318,0x80945e4a20632c3d:0x205c16006fd2b38d
45319,0x80c2972dcda50931:0x41bd5f3a03fa3d69
45320,0x809460b0e0e8920b:0x5caea9fb1379db64
45321,0x809466026a79460b:0x41d4ceea8873a084
45322,0x80945f9ca2decd0f:0xd17db4c12a2f2c5f
45323,0x80c297141a45f0d5:0x916f6b6d7dee687d
45324,0x80c29a1148bf359f:0x5a6fa756e74086d6
45325,0x80c297a40fb5fb1f:0xdacf459c4eed132b
45326,0x80c2967cab713ac5:0x2cd522fd8ebbf054
45327,0x80d75a38eea4fb17:0x558914f713a06343
45328,0x80dce88ff9a95457:0x8095862fd77b133f
45329,0x80dce8ee1c6eb805:0x26715da7357dc458
45330,0x80dce92e0419bbfd:0x389b6beb89f47a52
45331,0x80dce8f09cdf160f:0x6a320e2e97d32135
45332,0x54d28c285e757cd9:0xb5923edf577e90a
45333,0x54d293369b47ff63:0x3146363a40b7c017
45334,0x80dbfa5240130011:0x7e59e9fd90f912c3
